AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.29100000000000004,62415,2021,20210610
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.285,62415,2021,20210611
0.800,5,5,1,4,1,0,0,0,0,0,0,0,0,0,0.298,62415,2021,20210612
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.297,62415,2021,20210613
0.200,5,5,1,1,0,1,0,0,0,0,0,0,1,0,0.295,62415,2021,20210615
0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.294,62415,2021,20210616
0.500,4,4,0,2,1,0,0,0,1,0,0,0,1,0,0.298,62415,2021,20210617
0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.294,62415,2021,20210618
0.667,5,3,3,2,0,0,0,1,1,0,1,0,1,0,0.299,62415,2021,20210619
0.800,5,5,1,4,2,0,0,2,1,0,0,0,0,0,0.311,62415,2021,20210620
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.309,62415,2021,20210622
0.000,5,3,0,0,0,0,0,1,1,0,2,0,0,0,0.305,62415,2021,20210623
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.3,62415,2021,20210624
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.303,62415,2021,20210626
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.301,62415,2021,20210626
0.800,5,5,1,4,1,0,0,2,0,0,0,0,0,0,0.311,62415,2021,20210627
0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.307,62415,2021,20210629
0.250,5,4,0,1,0,0,0,1,0,0,0,0,1,0,0.306,62415,2021,20210630
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.305,62415,2021,20210630
0.000,6,3,1,0,0,0,0,0,2,0,3,0,0,0,0.302,62415,2021,20210701
0.400,6,5,0,2,0,0,0,0,2,0,0,1,1,0,0.304,62415,2021,20210702
0.000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.301,62415,2021,20210704
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.3,62415,2021,20210708
0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.29600000000000004,62415,2021,20210709
0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.299,62415,2021,20210710
0.500,5,4,0,2,0,0,0,2,0,0,0,0,1,0,0.302,62415,2021,20210711
0.000,4,3,2,0,0,0,0,0,1,0,1,0,2,0,0.299,62415,2021,20210811
0.500,4,2,2,1,1,0,0,1,0,0,2,0,1,0,0.3,62415,2021,20210812
0.250,5,4,2,1,0,0,0,0,0,0,0,1,2,0,0.299,62415,2021,20210813
0.333,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.3,62415,2021,20210814
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.295,62415,2021,20210815
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.29100000000000004,62415,2021,20210817
0.333,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0.29100000000000004,62415,2021,20210818
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.287,62415,2021,20210820
0.250,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0.287,62415,2021,20210822
0.250,5,4,1,1,1,0,0,1,0,0,1,0,1,0,0.28600000000000003,62415,2021,20210824
0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.289,62415,2021,20210825
0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.28800000000000003,62415,2021,20210826
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.287,62415,2021,20210827
0.750,5,4,0,3,0,0,0,0,0,1,1,0,0,0,0.293,62415,2021,20210828
0.250,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0.292,62415,2021,20210829
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.289,62415,2021,20210831
0.200,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0.287,62415,2021,20210901
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.284,62415,2021,20210902
0.500,5,2,2,1,1,0,0,2,0,1,2,0,0,0,0.285,62415,2021,20210903
0.333,4,3,0,1,1,0,0,2,0,1,1,0,0,0,0.28600000000000003,62415,2021,20210904
0.500,5,4,1,2,0,0,1,2,1,0,0,0,0,0,0.28800000000000003,62415,2021,20210905
0.000,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0.0,62700,2021,20210404
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62700,2021,20210406
0.667,6,6,3,4,2,0,0,4,0,0,0,0,2,0,0.28600000000000003,62700,2021,20210407
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.33299999999999996,62700,2021,20210408
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.318,62700,2021,20210409
0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.308,62700,2021,20210411
0.250,4,4,0,1,0,0,0,1,0,0,0,0,3,0,0.3,62700,2021,20210413
0.600,5,5,2,3,1,0,0,0,0,0,0,0,1,0,0.34299999999999997,62700,2021,20210414
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.342,62700,2021,20210415
0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.325,62700,2021,20210416
0.333,4,3,2,1,0,0,0,0,1,0,1,0,0,0,0.326,62700,2021,20210417
0.500,5,4,3,2,0,0,1,1,0,0,1,0,0,0,0.34,62700,2021,20210418
0.250,4,4,1,1,0,0,0,2,0,0,0,0,1,0,0.33299999999999996,62700,2021,20210420
0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.321,62700,2021,20210421
0.250,5,4,1,1,0,0,1,2,0,0,1,0,0,0,0.316,62700,2021,20210422
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.3,62700,2021,20210423
0.500,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0.306,62700,2021,20210424
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.292,62700,2021,20210427
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.27899999999999997,62700,2021,20210428
0.200,5,5,1,1,0,0,0,0,2,0,0,0,0,0,0.27399999999999997,62700,2021,20210429
1.000,6,5,3,5,2,1,0,6,0,0,1,0,0,0,0.321,62700,2021,20210430
0.250,5,4,1,1,0,0,1,5,0,0,1,0,0,0,0.317,62700,2021,20210501
0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.31,62700,2021,20210502
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.297,62700,2021,20210505
0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.284,62700,2021,20210506
0.500,4,4,0,2,0,0,0,1,0,2,0,0,0,0,0.293,62700,2021,20210508
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.284,62700,2021,20210509
0.333,5,3,0,1,1,0,0,0,0,0,0,2,2,0,0.28600000000000003,62700,2021,20210509
0.333,4,3,1,1,0,0,0,0,0,0,1,0,2,0,0.287,62700,2021,20210511
0.500,5,2,1,1,0,0,0,0,0,0,2,1,1,0,0.29100000000000004,62700,2021,20210512
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.289,62700,2021,20210513
0.500,5,4,1,2,1,0,0,0,0,0,1,0,2,0,0.297,62700,2021,20210514
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.298,62700,2021,20210515
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.28800000000000003,62700,2021,20210516
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.287,62700,2021,20210518
0.600,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0.299,62700,2021,20210519
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.29,62700,2021,20210521
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.282,62700,2021,20210522
0.500,5,4,0,2,0,0,0,1,0,0,1,0,2,0,0.28800000000000003,62700,2021,20210526
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.285,62700,2021,20210527
0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.276,62700,2021,20210528
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.26899999999999996,62700,2021,20210529
0.500,4,4,2,2,0,0,1,2,0,0,0,0,1,0,0.27399999999999997,62700,2021,20210601
0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.275,62700,2021,20210602
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.26899999999999996,62700,2021,20210604
0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.28,62700,2021,20210605
0.600,6,5,1,3,2,0,0,0,0,0,1,0,1,0,0.289,62700,2021,20210606
0.250,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0.28800000000000003,62700,2021,20210608
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.28300000000000003,62700,2021,20210609
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.28300000000000003,62700,2021,20210610
0.500,6,6,0,3,2,0,0,0,0,0,0,0,1,1,0.289,62700,2021,20210611
0.400,5,5,0,2,1,0,0,0,1,0,0,0,3,0,0.292,62700,2021,20210612
0.400,5,5,0,2,1,0,0,1,1,0,0,0,2,0,0.295,62700,2021,20210613
0.000,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0.289,62700,2021,20210615
0.600,5,5,1,3,3,0,0,3,0,0,0,0,1,0,0.29600000000000004,62700,2021,20210616
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.292,62700,2021,20210616
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.29100000000000004,62700,2021,20210617
0.250,5,4,1,1,0,1,0,0,0,0,1,0,1,0,0.29100000000000004,62700,2021,20210618
0.500,5,4,1,2,0,0,0,0,0,0,0,1,1,0,0.294,62700,2021,20210619
0.000,4,3,0,0,0,0,0,0,1,0,1,0,2,0,0.29100000000000004,62700,2021,20210620
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.287,62700,2021,20210622
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.28600000000000003,62700,2021,20210623
0.500,4,2,0,1,0,0,0,0,0,0,2,0,1,0,0.28800000000000003,62700,2021,20210624
0.500,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0.29,62700,2021,20210625
0.000,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0.28600000000000003,62700,2021,20210626
0.667,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0.29100000000000004,62700,2021,20210627
0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.289,62700,2021,20210630
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0.28800000000000003,62700,2021,20210701
0.667,5,3,0,2,0,0,0,0,0,0,0,1,1,0,0.293,62700,2021,20210702
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28800000000000003,62700,2021,20210704
0.400,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0.29,62700,2021,20210705
0.000,5,4,0,0,0,0,0,0,0,1,1,0,1,0,0.28600000000000003,62700,2021,20210707
0.667,5,3,1,2,0,0,0,0,0,0,2,0,0,0,0.29,62700,2021,20210709
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,62700,2021,20210710
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.282,62700,2021,20210711
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.278,62700,2021,20210810
0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.27399999999999997,62700,2021,20210811
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.271,62700,2021,20210813
0.000,5,5,1,0,0,0,0,1,0,0,0,0,2,0,0.266,62700,2021,20210814
0.500,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0.268,62700,2021,20210815
0.000,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0.266,62700,2021,20210817
0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.26899999999999996,62700,2021,20210818
0.000,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0.268,62700,2021,20210819
0.750,4,4,2,3,0,0,1,4,0,0,0,0,0,0,0.27399999999999997,62700,2021,20210822
0.000,5,4,1,0,0,0,0,1,0,0,0,0,3,0,0.27,62700,2021,20210824
0.600,5,5,2,3,1,0,0,0,0,1,0,0,1,0,0.275,62700,2021,20210825
0.000,5,2,1,0,0,0,0,0,1,1,2,1,0,0,0.27399999999999997,62700,2021,20210826
0.000,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0.271,62700,2021,20210827
0.400,5,5,1,2,0,0,0,0,1,0,0,0,1,0,0.273,62700,2021,20210828
0.333,4,3,1,1,0,0,1,3,0,0,1,0,1,0,0.27399999999999997,62700,2021,20210829
0.500,4,4,1,2,2,0,0,1,2,0,0,0,1,0,0.276,62700,2021,20210831
0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.27899999999999997,62700,2021,20210901
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.276,62700,2021,20210903
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.275,62700,2021,20210903
0.200,5,5,0,1,0,0,0,0,1,0,0,0,1,0,0.27399999999999997,62700,2021,20210904
0.600,5,5,0,3,1,0,0,0,0,0,0,0,1,0,0.27899999999999997,62700,2021,20210905
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.25,62895,2021,20210404
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,62895,2021,20210406
0.500,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0.33299999999999996,62895,2021,20210407
0.500,4,2,0,1,1,0,0,0,0,0,1,1,0,0,0.364,62895,2021,20210408
0.000,5,3,1,0,0,0,0,0,0,0,0,2,0,0,0.28600000000000003,62895,2021,20210409
0.500,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0.313,62895,2021,20210410
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.263,62895,2021,20210411
0.000,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0.217,62895,2021,20210413
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.192,62895,2021,20210414
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,62895,2021,20210415
0.333,5,3,0,1,1,0,0,0,0,0,2,0,1,0,0.207,62895,2021,20210416
0.500,5,4,1,2,1,0,1,1,0,0,1,0,0,0,0.242,62895,2021,20210417
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.222,62895,2021,20210418
0.500,5,4,2,2,1,0,0,1,0,0,0,0,2,0,0.25,62895,2021,20210420
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.256,62895,2021,20210421
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.22899999999999998,62895,2021,20210422
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.226,62895,2021,20210423
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.23199999999999998,62895,2021,20210424
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.217,62895,2021,20210425
0.750,4,4,1,3,0,0,1,4,0,0,0,0,0,0,0.25,62895,2021,20210427
0.667,4,3,0,2,1,0,0,2,0,0,1,0,0,0,0.26899999999999996,62895,2021,20210428
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.254,62895,2021,20210429
0.200,6,5,0,1,0,0,0,0,0,0,1,0,1,0,0.25,62895,2021,20210501
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.247,62895,2021,20210502
0.750,6,4,2,3,0,0,1,3,0,0,2,0,0,0,0.271,62895,2021,20210505
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.258,62895,2021,20210506
0.750,4,4,0,3,1,0,0,0,0,0,0,0,1,0,0.28,62895,2021,20210508
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.27399999999999997,62895,2021,20210509
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.276,62895,2021,20210509
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.265,62895,2021,20210511
0.400,5,5,0,2,1,0,0,2,0,0,0,0,2,0,0.271,62895,2021,20210512
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.264,62895,2021,20210513
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.252,62895,2021,20210514
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.252,62895,2021,20210517
0.500,4,4,1,2,0,0,1,2,0,0,0,0,1,0,0.26,62895,2021,20210518
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.252,62895,2021,20210519
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.252,62895,2021,20210521
0.500,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0.259,62895,2021,20210522
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.257,62895,2021,20210523
0.500,4,4,0,2,2,0,0,3,0,0,0,0,1,0,0.264,62895,2021,20210526
0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,1,0.257,62895,2021,20210527
0.000,4,3,0,0,0,0,0,1,0,0,0,0,3,0,0.252,62895,2021,20210529
0.333,4,3,1,1,0,0,0,1,0,0,1,0,1,0,0.253,62895,2021,20210530
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.252,62895,2021,20210602
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.247,62895,2021,20210604
0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.248,62895,2021,20210605
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.244,62895,2021,20210608
0.500,4,4,1,2,0,0,1,1,0,0,0,0,1,0,0.25,62895,2021,20210609
0.667,4,3,2,2,0,0,2,3,0,0,0,0,1,0,0.257,62895,2021,20210611
0.667,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0.265,62895,2021,20210612
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.26,62895,2021,20210613
0.000,5,2,1,0,0,0,0,2,0,0,2,0,0,1,0.257,62895,2021,20210616
-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.257,62895,2021,20210616
0.250,5,4,1,1,0,0,1,2,0,0,1,0,0,0,0.257,62895,2021,20210617
0.333,5,3,0,1,0,0,0,0,0,0,1,1,1,0,0.258,62895,2021,20210618
0.333,4,3,1,1,0,0,1,1,0,0,0,0,1,0,0.259,62895,2021,20210619
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.258,62895,2021,20210620
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.254,62895,2021,20210622
1.000,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0.258,62895,2021,20210624
0.400,5,5,2,2,0,0,1,3,0,0,0,0,1,0,0.262,62895,2021,20210625
1.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.265,62895,2021,20210626
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.26,62895,2021,20210627
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.26,62895,2021,20210629
0.250,4,4,1,1,0,0,1,2,0,0,0,0,2,0,0.26,62895,2021,20210630
0.250,5,4,1,1,1,0,0,1,0,0,1,0,2,0,0.259,62895,2021,20210701
0.400,5,5,1,2,0,0,1,3,0,0,0,0,1,0,0.263,62895,2021,20210702
0.500,5,4,0,2,0,0,0,1,0,0,0,1,1,0,0.267,62895,2021,20210704
0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.265,62895,2021,20210705
0.250,4,4,0,1,1,0,0,1,0,0,0,0,2,0,0.264,62895,2021,20210707
0.333,5,3,2,1,1,0,0,1,0,0,2,0,0,0,0.265,62895,2021,20210708
-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.265,62895,2021,20210709
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.261,62895,2021,20210710
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.261,62895,2021,20210711
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.261,62895,2021,20210810
0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.259,62895,2021,20210811
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.263,62895,2021,20210813
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.259,62895,2021,20210814
0.250,4,4,1,1,0,0,1,4,0,0,0,0,1,0,0.259,62895,2021,20210815
0.750,4,4,3,3,0,0,2,3,0,0,0,0,0,0,0.266,62895,2021,20210818
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.262,62895,2021,20210819
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.262,62895,2021,20210820
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.258,62895,2021,20210822
0.000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.257,62895,2021,20210824
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.254,62895,2021,20210825
0.333,3,3,1,1,0,0,1,1,0,0,0,0,2,0,0.254,62895,2021,20210826
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.251,62895,2021,20210827
0.000,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.248,62895,2021,20210828
0.500,4,4,2,2,0,0,1,3,0,0,0,0,0,0,0.252,62895,2021,20210829
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.251,62895,2021,20210901
0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,1,0.254,62895,2021,20210901
0.750,4,4,2,3,0,0,1,3,0,0,0,0,0,0,0.261,62895,2021,20210902
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.257,62895,2021,20210903
0.500,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.259,62895,2021,20210904
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.256,62895,2021,20210905
0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,1,0.33299999999999996,62907,2021,20210404
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.25,62907,2021,20210406
0.000,5,2,2,0,0,0,0,0,0,0,2,1,1,0,0.2,62907,2021,20210407
0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,1,0.214,62907,2021,20210408
0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.278,62907,2021,20210409
0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.261,62907,2021,20210410
0.500,5,4,0,2,0,0,0,1,0,1,0,0,0,0,0.29600000000000004,62907,2021,20210411
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.258,62907,2021,20210414
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.22899999999999998,62907,2021,20210415
0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.256,62907,2021,20210416
1.000,4,3,2,3,0,1,0,3,1,0,1,0,0,0,0.31,62907,2021,20210417
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.298,62907,2021,20210418
0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.314,62907,2021,20210430
0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.309,62907,2021,20210501
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.305,62907,2021,20210502
-,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.305,62907,2021,20210505
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,62907,2021,20210508
0.750,6,4,2,3,0,0,0,1,3,0,1,1,0,0,0.32799999999999996,62907,2021,20210509
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.318,62907,2021,20210509
0.333,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0.319,62907,2021,20210511
0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.306,62907,2021,20210512
0.250,5,4,0,1,0,0,0,1,1,0,1,0,1,0,0.303,62907,2021,20210513
0.333,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0.304,62907,2021,20210514
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.305,62907,2021,20210518
0.250,5,4,1,1,0,0,0,0,0,1,1,0,1,0,0.302,62907,2021,20210519
0.333,4,3,1,1,0,0,0,0,2,0,1,0,1,0,0.303,62907,2021,20210520
0.500,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0.308,62907,2021,20210521
-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.308,62907,2021,20210522
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.292,62907,2021,20210523
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28,62907,2021,20210526
0.500,5,4,1,2,1,0,0,1,0,0,1,0,1,0,0.28800000000000003,62907,2021,20210527
0.400,5,5,2,2,1,0,0,1,0,0,0,0,1,0,0.294,62907,2021,20210529
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.289,62907,2021,20210529
0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.28,62907,2021,20210530
0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0.287,62907,2021,20210601
0.000,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0.278,62907,2021,20210602
0.750,5,4,0,3,1,0,0,1,1,0,0,1,0,0,0.292,62907,2021,20210604
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.29100000000000004,62907,2021,20210605
0.250,5,4,1,1,0,0,0,2,0,0,1,0,0,0,0.29,62907,2021,20210606
0.200,5,5,1,1,0,0,0,1,1,0,0,0,0,0,0.287,62907,2021,20210609
0.000,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0.281,62907,2021,20210610
0.400,5,5,1,2,0,1,0,1,0,0,0,0,0,0,0.285,62907,2021,20210611
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.27699999999999997,62907,2021,20210612
0.000,5,3,0,0,0,0,0,1,0,0,0,1,1,0,0.272,62907,2021,20210613
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.265,62907,2021,20210616
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.257,62907,2021,20210617
0.333,4,3,1,1,0,0,0,0,1,1,1,0,1,0,0.259,62907,2021,20210629
0.000,5,3,0,0,0,0,0,0,0,0,2,0,2,0,0.254,62907,2021,20210701
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.256,62907,2021,20210702
0.500,4,4,2,2,0,1,0,1,1,0,0,0,0,0,0.261,62907,2021,20210706
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62925,2021,20210404
0.667,4,3,2,2,1,0,0,0,1,0,0,1,0,0,0.28600000000000003,62925,2021,20210406
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.273,62925,2021,20210407
0.333,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0.28600000000000003,62925,2021,20210408
0.333,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0.294,62925,2021,20210409
0.000,5,3,0,0,0,0,0,0,0,0,1,1,0,1,0.25,62925,2021,20210410
0.000,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0.22699999999999998,62925,2021,20210411
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.192,62925,2021,20210413
0.333,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0.207,62925,2021,20210414
