DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
05.05,두산,0.667,4,3,0,2,2,0,0,0,0,0,1,0,0,0,0.667,50165
05.06,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.429,50165
05.07,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.364,50165
05.08,NC,0.600,5,5,1,3,0,0,0,1,0,0,0,0,1,0,0.438,50165
05.10,NC,0.500,5,4,2,2,0,0,2,2,0,0,1,0,1,0,0.450,50165
05.12,SK,0.333,4,3,1,1,0,0,1,2,0,0,1,0,0,0,0.435,50165
05.13,SK,0.250,5,4,2,1,1,0,0,1,0,0,1,0,1,0,0.407,50165
05.14,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.419,50165
05.16,키움,0.000,3,1,1,0,0,0,0,0,0,0,2,0,1,0,0.406,50165
05.16,키움,0.333,4,3,1,1,0,0,1,1,0,0,0,1,1,0,0.400,50165
05.17,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.378,50165
05.19,삼성,0.667,4,3,1,2,1,0,1,3,0,0,1,0,0,0,0.400,50165
05.20,삼성,0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.395,50165
05.21,삼성,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.404,50165
05.22,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.392,50165
05.23,KT,0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.364,50165
05.24,KT,0.200,5,5,1,1,0,0,1,4,0,0,0,0,1,0,0.350,50165
05.26,한화,0.333,4,3,1,1,0,0,1,1,0,0,1,0,2,0,0.349,50165
05.27,한화,0.500,4,4,1,2,0,0,1,2,0,0,0,0,1,0,0.358,50165
05.28,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.352,50165
05.29,KIA,0.750,4,4,1,3,0,0,1,2,0,0,0,0,0,0,0.373,50165
05.30,KIA,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.372,50165
05.31,KIA,0.500,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0.375,50165
06.02,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.373,50165
06.03,삼성,0.000,5,3,0,0,0,0,0,1,0,0,1,0,2,0,0.360,50165
06.04,삼성,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.363,50165
06.05,키움,0.500,4,4,2,2,0,0,2,3,0,0,0,0,1,0,0.368,50165
06.06,키움,0.000,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0.361,50165
06.07,키움,0.600,5,5,0,3,0,0,0,1,0,0,0,0,1,0,0.373,50165
06.09,SK,0.500,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0.375,50165
06.11,SK,0.500,4,4,2,2,0,0,1,2,0,0,0,0,0,0,0.380,50165
06.11,SK,0.250,4,4,0,1,1,0,0,2,0,0,0,0,2,0,0.375,50165
06.18,한화,0.000,5,2,0,0,0,0,0,0,0,0,3,0,2,0,0.368,50165
06.19,두산,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.353,50165
06.20,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0.358,50165
06.21,두산,0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.362,50165
06.23,키움,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.351,50165
06.25,키움,0.333,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0.351,50165
06.25,키움,0.400,5,5,0,2,0,0,0,1,0,0,0,0,2,0,0.353,50165
06.26,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.352,50165
06.27,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.342,50165
06.28,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.336,50165
06.30,KT,0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.331,50165
07.01,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.325,50165
07.02,KT,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.335,50165
07.03,삼성,0.333,4,3,2,1,0,0,1,1,0,0,1,0,1,0,0.335,50165
07.04,삼성,0.167,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0.329,50165
07.05,삼성,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.324,50165
07.07,두산,0.400,5,5,1,2,0,0,1,1,0,0,0,0,2,0,0.326,50165
07.08,두산,0.667,5,3,2,2,0,0,0,0,0,0,1,1,0,0,0.331,50165
07.09,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0.326,50165
07.10,NC,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.326,50165
07.11,NC,0.333,6,6,1,2,0,0,1,2,0,0,0,0,3,0,0.326,50165
07.14,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.321,50165
07.15,롯데,0.200,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0.318,50165
07.16,롯데,0.000,5,3,1,0,0,0,0,1,0,0,1,0,1,1,0.314,50165
07.17,한화,0.250,5,4,2,1,1,0,0,0,0,0,1,0,2,0,0.313,50165
07.18,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.310,50165
07.21,KT,0.200,5,5,1,1,0,0,1,2,0,0,0,0,2,0,0.307,50165
07.24,두산,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.306,50165
07.25,두산,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,1,0.309,50165
07.26,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.304,50165
07.28,SK,0.250,5,4,0,1,1,0,0,1,0,0,1,0,1,0,0.303,50165
07.29,SK,0.500,5,4,1,2,0,0,1,1,0,0,1,0,1,0,0.306,50165
07.30,SK,0.600,5,5,2,3,0,0,1,3,0,0,0,0,0,0,0.313,50165
07.31,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.309,50165
08.01,한화,0.250,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0.308,50165
08.04,KIA,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.308,50165
08.05,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.303,50165
08.06,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.300,50165
08.07,키움,0.333,4,3,1,1,0,0,1,2,0,0,1,0,2,0,0.300,50165
08.08,키움,0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.299,50165
08.09,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.296,50165
08.11,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0.292,50165
08.12,KIA,0.333,4,3,1,1,0,0,0,0,0,0,1,0,2,0,0.292,50165
08.13,KIA,0.333,4,3,2,1,0,0,1,1,0,0,1,0,1,0,0.292,50165
08.14,NC,0.200,5,5,1,1,0,0,1,2,0,0,0,0,2,0,0.291,50165
08.15,NC,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.286,50165
08.16,NC,0.333,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0.286,50165
08.18,KIA,0.500,4,4,1,2,0,0,1,1,0,0,0,0,2,0,0.289,50165
08.19,KIA,1.000,4,2,2,2,0,0,1,2,0,0,2,0,0,0,0.294,50165
08.20,키움,0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.293,50165
08.21,키움,0.500,4,4,1,2,0,0,1,1,0,0,0,0,1,0,0.296,50165
08.23,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.295,50165
08.24,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.296,50165
08.25,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.292,50165
08.26,삼성,0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.292,50165
08.27,KT,0.333,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0.292,50165
08.28,KT,0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.294,50165
08.29,두산,0.750,4,4,1,3,0,0,1,2,0,0,0,0,1,0,0.300,50165
08.30,두산,0.000,4,2,0,0,0,0,0,1,1,0,2,0,1,0,0.298,50165
09.01,SK,0.400,5,5,1,2,1,0,1,3,0,0,0,0,3,0,0.300,50165
09.03,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.296,50165
09.04,NC,0.167,7,6,0,1,1,0,0,1,0,0,1,0,5,0,0.294,50165
09.06,롯데,0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.291,50165
09.07,롯데,0.250,4,4,1,1,0,0,1,2,0,0,0,0,3,0,0.290,50165
09.08,KIA,0.250,5,4,0,1,1,0,0,2,0,0,1,0,1,0,0.290,50165
09.10,키움,0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.289,50165
09.11,키움,0.000,4,3,0,0,0,0,0,0,0,0,1,0,3,0,0.287,50165
09.12,삼성,0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.286,50165
09.13,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.283,50165
09.15,한화,0.400,5,5,1,2,0,0,1,3,0,0,0,0,2,0,0.285,50165
09.16,한화,0.250,5,4,3,1,1,0,0,0,0,0,1,0,0,0,0.285,50165
09.17,롯데,0.333,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0.285,50165
09.18,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.283,50165
09.19,두산,0.000,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0.281,50165
09.20,두산,0.750,4,4,1,3,0,1,1,3,0,0,0,0,1,0,0.285,50165
09.22,SK,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.286,50165
09.23,SK,0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.286,50165
09.24,NC,0.400,5,5,2,2,0,0,2,4,0,0,0,0,1,0,0.287,50165
09.25,NC,0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.290,50165
09.26,KT,0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,1,0.287,50165
09.27,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.285,50165
09.29,롯데,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.283,50165
09.30,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.282,50165
10.01,롯데,0.000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.282,50165
10.06,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.278,50165
05.05,KT,0.500,4,4,1,2,0,0,1,4,0,0,0,0,1,0,0.500,50506
05.06,KT,0.000,4,2,1,0,0,0,0,0,1,0,1,1,0,0,0.333,50506
05.07,KT,0.250,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0.300,50506
05.08,SK,0.600,5,5,1,3,0,0,1,2,0,0,0,0,1,0,0.400,50506
05.10,SK,0.333,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0.389,50506
05.12,두산,0.200,5,5,0,1,1,0,0,2,0,0,0,0,1,0,0.348,50506
05.13,두산,0.333,5,3,0,1,1,0,0,2,0,0,2,0,0,0,0.346,50506
05.14,두산,0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.310,50506
05.15,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.281,50506
05.16,한화,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.286,50506
05.17,한화,0.200,5,5,1,1,0,0,1,1,0,0,0,0,1,1,0.275,50506
05.19,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.250,50506
05.20,KIA,0.000,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0.239,50506
05.21,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.224,50506
05.22,키움,0.200,5,5,0,1,1,0,0,1,0,0,0,0,2,0,0.222,50506
05.23,키움,0.333,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0.228,50506
05.24,키움,0.333,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0.233,50506
05.26,삼성,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.226,50506
05.27,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.219,50506
05.28,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.206,50506
05.29,두산,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.208,50506
05.30,두산,0.500,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0.224,50506
05.31,두산,0.000,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0.210,50506
06.02,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.202,50506
06.03,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.198,50506
06.04,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0.200,50506
06.05,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.202,50506
06.06,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.196,50506
06.07,KT,0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.208,50506
06.09,한화,0.500,4,4,0,2,0,0,0,2,0,0,0,0,1,0,0.219,50506
06.10,한화,0.600,5,5,3,3,1,1,0,1,1,0,0,0,0,0,0.236,50506
06.11,한화,0.333,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0.239,50506
06.12,LG,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.237,50506
06.13,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.230,50506
06.14,LG,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.230,50506
06.16,키움,0.750,4,4,2,3,0,0,0,1,1,0,0,0,0,0,0.246,50506
06.17,키움,0.250,4,4,0,1,0,0,0,0,1,0,0,0,2,0,0.246,50506
06.18,키움,0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.261,50506
06.19,KT,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.266,50506
06.20,KT,0.750,5,4,1,3,1,0,0,3,0,0,1,0,0,0,0.279,50506
06.21,KT,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.285,50506
06.23,KIA,0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.284,50506
06.26,삼성,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.283,50506
06.27,삼성,0.000,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0.281,50506
06.28,삼성,0.333,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0.282,50506
06.30,NC,0.000,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0.275,50506
07.01,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.276,50506
07.02,NC,0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.273,50506
07.03,SK,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.271,50506
07.04,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.264,50506
07.05,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.259,50506
07.07,한화,0.250,6,4,2,1,0,0,0,0,0,0,2,0,0,0,0.259,50506
07.08,한화,0.600,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0.268,50506
07.09,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.263,50506
07.10,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.261,50506
07.11,두산,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.261,50506
07.14,LG,0.750,4,4,0,3,0,0,0,2,0,0,0,0,0,0,0.271,50506
07.15,LG,0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.271,50506
07.16,LG,0.500,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0.276,50506
07.17,삼성,0.500,3,2,1,1,0,0,0,2,0,0,1,0,0,0,0.278,50506
07.18,삼성,0.750,4,4,0,3,1,0,0,0,1,0,0,0,0,0,0.286,50506
07.19,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.283,50506
07.21,SK,0.667,4,3,1,2,0,0,1,3,0,0,1,0,0,0,0.288,50506
07.24,키움,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,1,0.287,50506
07.25,키움,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.286,50506
07.26,키움,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.287,50506
07.28,NC,0.250,5,4,2,1,0,0,1,2,0,0,0,0,1,0,0.286,50506
07.31,KIA,0.667,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0.291,50506
08.01,KIA,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.291,50506
08.02,KIA,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,1,0.295,50506
08.04,SK,1.000,5,3,1,3,0,0,0,0,0,0,2,0,0,0,0.303,50506
08.06,SK,0.500,4,2,2,1,0,0,1,2,0,0,1,1,0,0,0.305,50506
08.07,두산,0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.307,50506
08.08,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.303,50506
08.12,NC,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,1,0.302,50506
08.13,NC,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.301,50506
08.14,키움,0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.304,50506
08.15,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.304,50506
08.16,키움,0.500,4,4,0,2,1,0,0,0,1,0,0,0,0,0,0.306,50506
08.18,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.303,50506
08.19,두산,0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0.302,50506
08.20,두산,0.400,5,5,0,2,1,0,0,0,0,0,0,0,1,0,0.304,50506
08.21,두산,0.250,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0.303,50506
08.22,삼성,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.306,50506
08.23,삼성,0.000,4,2,2,0,0,0,0,0,0,0,2,0,1,0,0.304,50506
08.25,SK,0.600,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0.308,50506
08.26,SK,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.309,50506
08.27,키움,0.000,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0.306,50506
08.28,키움,0.333,4,3,1,1,0,0,1,1,0,0,0,1,0,0,0.306,50506
08.29,한화,0.500,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0.308,50506
08.30,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.308,50506
09.01,KT,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.306,50506
09.03,KIA,0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.303,50506
09.04,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.299,50506
09.04,KIA,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.299,50506
09.06,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.295,50506
09.07,LG,0.500,5,4,2,2,1,0,1,4,0,0,1,0,0,0,0.298,50506
09.08,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,50506
09.09,NC,0.200,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0.295,50506
09.10,삼성,0.400,5,5,1,2,1,0,0,1,0,0,0,0,1,0,0.297,50506
09.11,삼성,0.500,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0.299,50506
09.12,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0.299,50506
09.13,SK,0.000,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0.297,50506
09.15,키움,0.333,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0.297,50506
09.16,키움,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.299,50506
09.17,LG,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.300,50506
09.18,LG,0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.299,50506
09.19,NC,0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.298,50506
09.20,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.295,50506
09.20,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.292,50506
09.22,KT,0.500,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0.293,50506
09.23,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.293,50506
09.24,한화,0.500,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0.295,50506
09.25,한화,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.294,50506
09.26,KIA,0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.292,50506
09.27,KIA,0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0.290,50506
09.29,LG,0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.287,50506
09.30,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.284,50506
10.01,LG,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.282,50506
10.02,한화,0.500,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.283,50506
10.03,한화,0.500,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0.284,50506
10.04,한화,0.000,5,2,2,0,0,0,0,1,0,0,2,0,0,0,0.283,50506
10.06,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.279,50506
10.07,KT,0.500,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0.281,50506
10.08,KT,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,50506
10.09,삼성,0.000,4,3,0,0,0,0,0,0,0,1,1,0,1,0,0.280,50506
10.10,삼성,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.278,50506
10.11,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.276,50506
10.13,LG,1.000,4,3,2,3,2,0,0,1,0,0,0,1,0,0,0.281,50506
10.14,LG,1.000,3,2,1,2,1,0,0,1,1,0,1,0,0,0,0.284,50506
10.15,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.282,50506
10.16,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.279,50506
10.17,NC,0.500,4,2,0,1,0,0,0,0,1,0,1,0,0,0,0.280,50506
10.18,NC,0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.282,50506
10.20,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.281,50506
10.21,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.280,50506
10.22,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.278,50506
10.23,SK,0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,1,0.280,50506
10.24,두산,0.000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0.279,50506
10.25,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.278,50506
10.27,SK,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.277,50506
10.28,NC,1.000,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0.280,50506
10.29,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.280,50506
10.30,KIA,0.333,4,3,2,1,0,0,1,2,0,0,1,0,1,0,0.280,50506
05.06,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,50854
05.07,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,50854
05.27,두산,0.750,4,4,1,3,1,1,0,0,0,0,0,0,0,0,0.750,50854
05.28,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.444,50854
05.29,한화,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.357,50854
05.30,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.294,50854
05.31,한화,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.333,50854
06.02,NC,0.333,5,3,1,1,1,0,0,0,0,0,2,0,0,0,0.333,50854
06.03,NC,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.320,50854
06.04,NC,1.000,4,2,0,2,0,0,0,0,1,0,1,0,0,0,0.370,50854
06.05,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.355,50854
06.06,삼성,0.667,4,3,2,2,0,0,0,0,1,0,1,0,1,0,0.382,50854
06.07,삼성,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.395,50854
06.09,LG,0.200,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0.372,50854
06.11,LG,0.750,4,4,1,3,1,0,0,0,1,0,0,0,0,0,0.404,50854
06.11,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.385,50854
06.12,KIA,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.375,50854
06.13,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.350,50854
06.14,KIA,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.344,50854
06.16,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0.333,50854
06.17,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.324,50854
06.18,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.320,50854
06.19,키움,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.329,50854
06.20,키움,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.329,50854
06.21,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.314,50854
06.23,두산,0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.322,50854
06.25,두산,0.667,5,3,1,2,0,0,0,0,0,0,2,0,1,0,0.333,50854
06.25,두산,0.500,5,2,2,1,0,0,0,0,0,0,2,0,0,0,0.337,50854
06.26,LG,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.333,50854
06.27,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.330,50854
06.28,LG,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.330,50854
06.30,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.318,50854
07.01,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.307,50854
07.02,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.308,50854
07.03,롯데,0.000,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0.295,50854
07.04,롯데,0.667,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0.304,50854
07.05,롯데,0.400,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0.308,50854
07.07,NC,0.500,5,4,0,2,0,0,0,1,0,1,1,0,0,0,0.313,50854
07.08,NC,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.307,50854
07.09,NC,0.333,4,3,0,1,0,0,0,0,1,1,1,0,0,0,0.307,50854
