AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.667,3,3,0,2,0,0,0,1,0,0,0,0,1,0,0.667,61102,2019,20190323
0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.28600000000000003,61102,2019,20190324
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.273,61102,2019,20190326
0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.33299999999999996,61102,2019,20190327
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.313,61102,2019,20190328
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.316,61102,2019,20190329
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,61102,2019,20190330
0.200,5,5,0,1,1,0,0,1,0,0,0,0,0,0,0.26899999999999996,61102,2019,20190331
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0.233,61102,2019,20190402
0.250,5,4,0,1,0,0,0,0,0,0,0,1,2,0,0.235,61102,2019,20190403
0.333,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0.243,61102,2019,20190404
0.500,4,2,2,1,0,0,1,2,0,0,1,0,0,0,0.256,61102,2019,20190405
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.256,61102,2019,20190406
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0.244,61102,2019,20190407
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.245,61102,2019,20190410
0.750,4,4,2,3,1,0,1,2,0,0,0,0,0,0,0.28300000000000003,61102,2019,20190411
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.268,61102,2019,20190412
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,1,0.267,61102,2019,20190413
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.262,61102,2019,20190414
0.000,5,3,0,0,0,0,0,1,0,0,0,1,1,0,0.25,61102,2019,20190416
0.250,6,4,1,1,0,0,0,0,0,0,2,0,0,0,0.25,61102,2019,20190417
0.000,4,4,1,0,0,0,0,1,0,0,0,0,2,0,0.23600000000000002,61102,2019,20190418
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.247,61102,2019,20190419
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.23399999999999999,61102,2019,20190420
1.000,4,2,1,2,1,0,0,0,0,0,1,1,0,0,0.253,61102,2019,20190421
0.500,4,4,1,2,0,0,0,2,0,0,0,0,1,0,0.265,61102,2019,20190423
0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0.264,61102,2019,20190424
0.333,4,3,1,1,0,0,1,1,0,0,0,1,1,0,0.267,61102,2019,20190427
0.500,4,4,1,2,1,0,1,1,0,0,0,0,0,0,0.27699999999999997,61102,2019,20190428
0.167,6,6,1,1,0,0,1,1,0,0,0,0,0,2,0.27,61102,2019,20190430
0.250,4,4,1,1,1,0,0,0,0,0,0,0,3,0,0.26899999999999996,61102,2019,20190501
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.262,61102,2019,20190502
0.667,4,3,1,2,0,0,0,0,0,0,0,1,0,1,0.273,61102,2019,20190503
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.263,61102,2019,20190504
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.256,61102,2019,20190505
0.600,5,5,1,3,0,0,0,2,0,0,0,0,2,0,0.27,61102,2019,20190507
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.278,61102,2019,20190508
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.26899999999999996,61102,2019,20190509
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.261,61102,2019,20190510
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,61102,2019,20190511
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.261,61102,2019,20190512
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.255,61102,2019,20190514
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.247,61102,2019,20190515
0.333,4,3,1,1,0,0,0,1,0,0,0,0,2,0,0.248,61102,2019,20190516
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.253,61102,2019,20190517
0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.255,61102,2019,20190518
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.256,61102,2019,20190521
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.25,61102,2019,20190522
0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,1,0.256,61102,2019,20190523
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.256,61102,2019,20190524
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.251,61102,2019,20190525
0.400,5,5,1,2,1,0,0,1,0,0,0,0,1,0,0.256,61102,2019,20190526
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.253,61102,2019,20190528
0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.254,61102,2019,20190529
-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.254,61102,2019,20190530
1.000,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0.266,61102,2019,20190531
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.262,61102,2019,20190614
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.272,61102,2019,20190615
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.268,61102,2019,20190616
0.000,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0.265,61102,2019,20190618
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.264,61102,2019,20190619
0.333,4,3,1,1,0,0,1,2,0,0,0,0,0,0,0.265,61102,2019,20190620
0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.264,61102,2019,20190621
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.262,61102,2019,20190622
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.263,61102,2019,20190623
0.500,4,4,0,2,1,0,0,1,0,0,0,0,1,1,0.267,61102,2019,20190625
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.262,61102,2019,20190626
0.500,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0.265,61102,2019,20190627
1.000,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0.271,61102,2019,20190628
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.268,61102,2019,20190630
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.267,61102,2019,20190702
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.268,61102,2019,20190703
0.250,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0.268,61102,2019,20190704
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.26899999999999996,61102,2019,20190705
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.265,61102,2019,20190706
0.250,5,4,1,1,0,0,1,2,0,0,0,1,0,1,0.265,61102,2019,20190707
1.000,3,3,1,3,0,0,1,1,0,0,0,0,0,0,0.27399999999999997,61102,2019,20190709
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.273,61102,2019,20190711
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.27,61102,2019,20190712
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.266,61102,2019,20190713
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.263,61102,2019,20190714
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.263,61102,2019,20190716
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.263,61102,2019,20190717
0.500,5,4,1,2,0,0,0,0,0,0,0,1,2,0,0.266,61102,2019,20190718
0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0.263,61102,2019,20190727
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.26,61102,2019,20190728
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.26,61102,2019,20190730
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.259,61102,2019,20190731
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0.257,61102,2019,20190801
0.667,5,3,1,2,0,0,0,0,0,0,2,0,0,0,0.261,61102,2019,20190803
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.258,61102,2019,20190804
0.333,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0.259,61102,2019,20190806
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0.257,61102,2019,20190807
0.667,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0.261,61102,2019,20190808
0.250,5,4,0,1,0,0,0,1,0,0,1,0,0,1,0.261,61102,2019,20190809
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.262,61102,2019,20190810
0.333,4,3,0,1,1,0,0,0,0,0,1,0,2,0,0.263,61102,2019,20190811
1.000,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0.265,61102,2019,20190813
0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.263,61102,2019,20190814
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.263,61102,2019,20190816
0.333,4,3,1,1,0,0,1,1,0,0,0,1,2,0,0.264,61102,2019,20190817
0.000,4,2,0,0,0,0,0,1,0,0,1,1,0,0,0.262,61102,2019,20190818
0.333,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0.263,61102,2019,20190820
0.667,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0.266,61102,2019,20190821
0.000,4,3,1,0,0,0,0,0,0,0,0,1,2,0,0.264,61102,2019,20190822
0.333,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0.265,61102,2019,20190823
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.265,61102,2019,20190824
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.265,61102,2019,20190825
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.265,61102,2019,20190827
0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.268,61102,2019,20190828
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.265,61102,2019,20190830
0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0.263,61102,2019,20190831
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.26,61102,2019,20190901
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.26,61102,2019,20190903
0.250,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0.26,61102,2019,20190906
0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.263,61102,2019,20190908
0.667,4,3,0,2,1,0,0,0,0,0,1,0,0,0,0.266,61102,2019,20190910
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.266,61102,2019,20190911
0.500,4,4,0,2,1,0,0,0,0,0,0,0,1,0,0.268,61102,2019,20190912
1.000,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0.27,61102,2019,20190913
0.250,4,4,1,1,0,0,0,0,0,0,0,0,3,0,0.27,61102,2019,20190914
0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.27,61102,2019,20190915
0.333,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0.27,61102,2019,20190916
0.667,3,3,1,2,1,0,1,1,0,0,0,0,0,0,0.273,61102,2019,20190918
0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.27399999999999997,61102,2019,20190919
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.273,61102,2019,20190922
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.272,61102,2019,20190923
0.333,4,3,0,1,0,0,0,0,0,0,0,1,1,0,0.273,61102,2019,20190924
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.272,61102,2019,20190926
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.271,61102,2019,20190927
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.26899999999999996,61102,2019,20190929
1.000,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0.27,61102,2019,20190930
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,61186,2019,20190324
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61186,2019,20190326
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.33299999999999996,61186,2019,20190327
0.500,4,4,0,2,1,0,0,1,0,0,0,0,2,0,0.429,61186,2019,20190329
0.000,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0.3,61186,2019,20190330
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.273,61186,2019,20190331
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,61186,2019,20190403
1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.308,61186,2019,20190404
0.500,6,6,1,3,1,0,0,1,0,0,0,0,1,1,0.368,61186,2019,20190405
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0.304,61186,2019,20190406
0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.26899999999999996,61186,2019,20190407
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.267,61186,2019,20190410
0.333,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0.273,61186,2019,20190411
0.750,4,4,2,3,0,0,0,0,1,0,0,0,0,0,0.324,61186,2019,20190412
0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.293,61186,2019,20190413
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.289,61186,2019,20190414
0.200,6,5,1,1,0,0,0,1,0,0,1,0,0,0,0.28,61186,2019,20190416
0.286,7,7,0,2,0,0,0,2,0,0,0,0,5,0,0.281,61186,2019,20190417
0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.27399999999999997,61186,2019,20190418
0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.28800000000000003,61186,2019,20190419
0.250,4,4,0,1,0,0,0,2,0,0,0,0,0,0,0.28600000000000003,61186,2019,20190420
0.667,4,3,0,2,0,0,0,2,0,0,1,0,0,0,0.301,61186,2019,20190421
0.667,5,3,2,2,1,1,0,0,0,0,2,0,0,0,0.316,61186,2019,20190423
0.600,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0.33299999999999996,61186,2019,20190424
0.200,5,5,1,1,0,0,1,1,0,0,0,0,2,0,0.326,61186,2019,20190427
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.322,61186,2019,20190428
0.400,7,5,1,2,0,0,0,3,1,0,1,0,0,1,0.326,61186,2019,20190430
0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.313,61186,2019,20190501
0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.317,61186,2019,20190502
0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.312,61186,2019,20190503
0.000,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0.304,61186,2019,20190504
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.29600000000000004,61186,2019,20190505
0.800,6,5,1,4,0,0,0,4,3,1,1,0,0,0,0.317,61186,2019,20190507
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.315,61186,2019,20190508
0.500,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0.32,61186,2019,20190509
0.250,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0.318,61186,2019,20190510
0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61186,2019,20190511
0.500,4,4,0,2,0,0,0,0,0,1,0,0,0,0,0.317,61186,2019,20190512
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.315,61186,2019,20190514
0.333,6,6,0,2,0,0,0,0,0,0,0,0,2,0,0.315,61186,2019,20190515
0.200,5,5,0,1,1,0,0,2,0,0,0,0,1,0,0.312,61186,2019,20190516
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.31,61186,2019,20190517
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.302,61186,2019,20190518
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.295,61186,2019,20190521
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.29600000000000004,61186,2019,20190522
0.667,5,3,0,2,0,0,0,1,1,1,2,0,1,0,0.302,61186,2019,20190523
0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.307,61186,2019,20190524
0.500,5,4,2,2,0,0,1,2,0,0,1,0,1,0,0.311,61186,2019,20190525
0.000,5,2,1,0,0,0,0,0,0,0,3,0,0,0,0.308,61186,2019,20190526
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.301,61186,2019,20190528
0.333,5,3,0,1,0,0,0,0,0,1,2,0,0,0,0.302,61186,2019,20190529
0.200,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0.299,61186,2019,20190530
0.000,4,3,1,0,0,0,0,0,0,0,1,0,3,0,0.294,61186,2019,20190531
0.400,5,5,1,2,0,0,0,1,0,1,0,0,1,0,0.297,61186,2019,20190601
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.29100000000000004,61186,2019,20190602
0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.289,61186,2019,20190604
0.400,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0.292,61186,2019,20190605
0.000,5,3,1,0,0,0,0,1,0,0,2,0,0,1,0.28800000000000003,61186,2019,20190606
0.600,5,5,0,3,0,0,0,1,0,0,0,0,0,0,0.295,61186,2019,20190607
0.200,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0.293,61186,2019,20190608
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0.29100000000000004,61186,2019,20190609
0.500,5,4,1,2,1,0,0,0,0,0,1,0,0,0,0.294,61186,2019,20190611
1.000,5,4,2,4,1,0,0,0,1,0,1,0,0,0,0.306,61186,2019,20190612
0.250,5,4,0,1,1,0,0,0,0,0,1,0,1,0,0.305,61186,2019,20190613
0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.307,61186,2019,20190614
0.000,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0.303,61186,2019,20190615
0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.305,61186,2019,20190616
0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,1,0.303,61186,2019,20190618
0.500,5,4,1,2,0,0,0,0,0,0,0,1,0,0,0.306,61186,2019,20190619
0.400,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0.307,61186,2019,20190620
0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.305,61186,2019,20190621
0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.306,61186,2019,20190622
0.333,4,3,0,1,0,0,0,0,0,1,1,0,0,0,0.306,61186,2019,20190623
0.600,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0.311,61186,2019,20190625
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.309,61186,2019,20190626
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.305,61186,2019,20190627
0.500,5,4,1,2,1,0,0,2,0,0,1,0,0,0,0.308,61186,2019,20190628
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.305,61186,2019,20190630
0.750,4,4,2,3,0,0,0,2,1,0,0,0,0,0,0.31,61186,2019,20190702
0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.31,61186,2019,20190703
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.306,61186,2019,20190704
0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.306,61186,2019,20190705
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.302,61186,2019,20190706
0.600,5,5,3,3,0,1,0,0,0,0,0,0,0,1,0.307,61186,2019,20190707
0.500,4,4,1,2,1,0,0,0,1,0,0,0,2,0,0.309,61186,2019,20190709
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.31,61186,2019,20190711
0.200,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0.309,61186,2019,20190712
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.311,61186,2019,20190713
0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.308,61186,2019,20190714
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.308,61186,2019,20190716
0.667,5,3,1,2,0,0,0,0,2,0,0,2,0,0,0.311,61186,2019,20190717
0.400,6,5,2,2,1,0,0,2,0,0,1,0,1,0,0.312,61186,2019,20190718
0.750,5,4,2,3,0,0,0,0,0,1,1,0,0,0,0.317,61186,2019,20190727
0.200,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0.315,61186,2019,20190728
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.311,61186,2019,20190730
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.31,61186,2019,20190731
0.400,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0.312,61186,2019,20190801
0.750,5,4,2,3,1,0,0,3,1,0,1,0,0,0,0.316,61186,2019,20190803
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.313,61186,2019,20190804
0.600,5,5,3,3,0,0,0,1,0,0,0,0,1,0,0.316,61186,2019,20190806
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.318,61186,2019,20190807
0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.32299999999999995,61186,2019,20190808
0.400,5,5,1,2,0,0,0,1,0,1,0,0,1,0,0.324,61186,2019,20190809
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.32299999999999995,61186,2019,20190810
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.32,61186,2019,20190811
0.500,5,4,2,2,0,0,0,0,0,0,1,0,1,0,0.322,61186,2019,20190813
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.32,61186,2019,20190814
0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.319,61186,2019,20190816
0.250,5,4,0,1,0,0,0,0,0,0,0,1,1,1,0.319,61186,2019,20190817
0.000,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0.316,61186,2019,20190818
0.500,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0.317,61186,2019,20190820
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.314,61186,2019,20190821
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.314,61186,2019,20190822
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.315,61186,2019,20190823
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.313,61186,2019,20190824
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.311,61186,2019,20190825
0.800,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0.317,61186,2019,20190827
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.316,61186,2019,20190828
0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.313,61186,2019,20190830
0.600,5,5,1,3,0,1,0,2,1,0,0,0,0,0,0.316,61186,2019,20190831
0.400,5,5,2,2,0,0,0,0,0,0,0,0,3,0,0.317,61186,2019,20190901
0.200,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0.316,61186,2019,20190903
0.500,4,4,2,2,0,0,0,0,0,0,0,0,2,0,0.318,61186,2019,20190906
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.315,61186,2019,20190908
0.500,5,4,1,2,1,0,0,1,0,0,1,0,1,0,0.317,61186,2019,20190910
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.314,61186,2019,20190911
0.333,4,3,1,1,1,0,0,0,0,0,1,0,0,1,0.314,61186,2019,20190912
0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61186,2019,20190913
0.250,4,4,1,1,0,0,0,1,1,0,0,0,1,0,0.311,61186,2019,20190914
0.600,5,5,3,3,0,0,0,0,1,0,0,0,0,0,0.313,61186,2019,20190915
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.314,61186,2019,20190916
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.312,61186,2019,20190918
0.667,5,3,1,2,0,0,0,0,0,0,2,0,1,0,0.314,61186,2019,20190919
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.314,61186,2019,20190922
0.333,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0.314,61186,2019,20190923
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0.312,61186,2019,20190924
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.309,61186,2019,20190929
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.308,61186,2019,20190930
0.000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,61353,2019,20190324
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61353,2019,20190326
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,61353,2019,20190327
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61353,2019,20190328
0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,61353,2019,20190329
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,61353,2019,20190330
0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.0,61353,2019,20190402
1.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1,61353,2019,20190404
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,61353,2019,20190405
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,61353,2019,20190406
0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.14300000000000002,61353,2019,20190407
0.500,4,4,2,2,1,0,0,1,0,0,0,0,1,0,0.222,61353,2019,20190410
-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.222,61353,2019,20190411
0.714,7,7,0,5,1,1,0,3,1,0,0,0,0,0,0.36,61353,2019,20190412
0.000,5,3,1,0,0,0,0,0,2,0,2,0,0,0,0.321,61353,2019,20190413
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.281,61353,2019,20190414
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.278,61353,2019,20190416
0.250,4,4,1,1,0,0,0,0,0,0,0,0,3,0,0.275,61353,2019,20190417
0.600,5,5,3,3,0,0,0,0,2,0,0,0,2,0,0.311,61353,2019,20190418
0.400,5,5,2,2,0,1,1,2,0,0,0,0,1,0,0.32,61353,2019,20190419
0.333,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0.321,61353,2019,20190420
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.316,61353,2019,20190421
0.000,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,61353,2019,20190424
0.200,5,5,1,1,1,0,0,1,0,0,0,0,2,0,0.27899999999999997,61353,2019,20190425
0.400,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.28800000000000003,61353,2019,20190426
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.273,61353,2019,20190427
0.200,5,5,0,1,0,0,0,2,0,0,0,0,0,0,0.268,61353,2019,20190428
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.253,61353,2019,20190430
0.667,3,3,1,2,1,0,0,1,1,0,0,0,0,0,0.267,61353,2019,20190501
